"annotation_id","annotator","answer","created_at","id","lang","lead_time","name","text","updated_at"
793,"2","","2025-02-02T18:53:58.546325Z",4592,"ch",13.781,"2019 Chateau Croix Cardinale","Because of clay soil, this wine opens up with natural concentration and profundity, in particular, its powerful tannins. 13 months of barrel aging nicely softened the intense body. For those who like the powerful wine, its high-cost performance will make you pleasant.","2025-02-02T18:53:58.546354Z"
794,"2","dark chocolate
tobacco leaf
licorice
smoke
flowers
cherry
plum","2025-02-02T18:54:32.145214Z",4593,"en",32.355,"2019 Chateau Croix de Labrie","Almost opaque in color, the wine exudes a complex aromatic profile with dark chocolate, tobacco leaf, licorice, smoke, flowers, cherries and plums. Rich, concentrated, full-bodied and deep. The wine has staying power as the finish clocks in at 50 seconds! The endnote delivers a wealth of ripe, sweet fruits, supple, polished tannins and richness with a vibrancy to the fruit that does not want to quit. As I said from the barrel, this could be the best wine yet from Croix de Labrie! The wine is a blend of 97% Merlot and 3% Cabernet Sauvignon. Drink from 2024-2042.","2025-02-02T18:54:32.145229Z"
795,"2","blackberry
cassis
mocha
spice
oak
truffle","2025-02-02T18:55:16.200863Z",4594,"en",43.225,"2019 Chateau Croix de Labrie","Bright and dark viscous purple colour. Ripe and layered nose with blackberry, cassis, mocha, fine spice, discreet oak and some black truffle notes. Very dense and concentrated palate with plenty of stuffing like ample dark fruit, liquorice, truffle and mocha flavours with good oak integration, an abundance of very fine and grainy tannin, there´s a vibrant freshness underneath, stylish and voluminous with a very long and powerful finish.","2025-02-02T18:55:16.200884Z"
796,"2","pepper
licorice
cumin","2025-02-02T18:55:44.842947Z",4595,"ch",27.789,"2019 Chateau Croix de Labrie","The vintage of 2019 is a perfect textbook of Garage Wine. Both the toasted aromas and spicy notes are very impressive on the nose. Those black pepper, licorice, and cumin aromas will make you feel that you are tasting a left bank’s Cabernet rather than a Merlot from the right bank. The highly concentrated palate is fulfilled with streamlined acidity, rich and refined tannins, and a sense of limestone mineral note on the after taste. Compared with the previous vintages, this wine explains better the concept of Terroir.","2025-02-02T18:55:44.842959Z"
797,"2","","2025-02-02T18:56:00.322700Z",4596,"en",14.25,"2019 Chateau Ducru-Beaucaillou 'La Croix de Beaucaillou'","The wine has power and density. Packed with generous, firm tannins and dense fruits, the wine is a balanced blend of Cabernet Sauvignon and Merlot. Produced from a specific parcel, the wine will age well. Drink from 2026. Roger Voss","2025-02-02T18:56:00.322721Z"
798,"2","chocolate
mint","2025-02-02T18:56:16.746851Z",4597,"ch",15.25,"2019 Chateau Ducru-Beaucaillou 'La Croix de Beaucaillou'","This wine enjoys plenty of energy, you can sense its richness from the intense color, and its freshness from the rich fruitiness, as if a piece of minty dark chocolate melting on the palate delivering soft freshness and abundance of tannins. With time going by, this wine will embrace greater maturity and complexity.","2025-02-02T18:56:16.746876Z"
799,"2","cassis
meat
cedar","2025-02-02T18:56:45.059701Z",4598,"en",27.455,"2019 Chateau Duhart-Milon","Deep, dark, opaque ruby-red colour.  Meaty, ripe-fruit dominates the nose. The palate layers ripe mulberry fruit with leafy cassis & meaty notes. The wine combines Duhart-Milion's classic foursquare style with a good concentration of lifted fresh fruit, fine cedar, warming alcohol & lively acidity. The powerful flavours endure well. 6/20 DCAMW","2025-02-02T18:56:45.059713Z"
800,"2","ink
cassis
tobacco","2025-02-02T18:57:05.324809Z",4599,"en",19.42,"2019 Chateau Duhart-Milon","Dense inky and fresh, classic Pauillac style with pure dark fruit, cassis, and tobacco notes. Good volume with grainy tannin and long fresh finish. An estate that has certainly developed in terms of depth and complexity.","2025-02-02T18:57:05.324834Z"
801,"2","star anise
peppercorn
graphite","2025-02-02T18:57:28.206136Z",4600,"ch",22.156,"2019 Chateau Duhart-Milon","Duhart-Milon 2019 shows me the most gentle side of a “tough guy”. Although the aromas are reserved, the spicy notes of star anise, peppercorns and hints of graphite create a poetic image blending with inky tints. The tannins are dense but silky on the palate, and the creamy texture spreads throughout the taste buds, leaving a sense of calmness and strength. A whiff of violet that wafts out of the aftertaste is tantalizing, elegant, and long-lasting.","2025-02-02T18:57:28.206148Z"
802,"2","Flowers
cigar box
cedar
currant","2025-02-02T18:57:44.288454Z",4601,"en",15.214,"2019 Chateau Duhart-Milon","Flowers, cigar box, and cedar with red and black currants are what you initially notice. Medium-bodied, but with a bit more weight than in many previous vintages, the wine is fresh, elegant, soft, and vibrant, with a savory accent in the refined finish. The wine blends 72% Cabernet Sauvignon with 28% Merlot. Drink from 2026-2041. 94 Points","2025-02-02T18:57:44.288476Z"
803,"2","cherry
plum
mint","2025-02-02T18:58:01.293690Z",4602,"ch",15.228,"2019 Chateau Fonroque","Pure cherries, fragrant plum blossoms and a scent of mint slip eagerly into your nose the moment you smell, like a fairy running towards you with bouquet in her arms. The light mineral notes and creamy tannins on the palate complete each other, which strengthens the layering and weakens the warmth of alcohol. It is a very luscious and compact Grand Cru Classe.","2025-02-02T18:58:01.293711Z"
804,"2","flower","2025-02-02T18:58:33.619124Z",4603,"en",29.058,"2019 Chateau Fonroque","The nose comes through with its leafy floral, spicy nuances that mesh perfectly with all of its ripe, dark red fruits and hints of cocoa on the nose and on the medium-bodied palate. Fresh, vibrant, elegant and refined, the wine finishes with elegance, energy and lift. Drink from 2023-2034. 91 Points","2025-02-02T18:58:33.619150Z"
805,"2","","2025-02-02T18:58:46.434745Z",4604,"ch",11.816,"2019 Chateau Fourcas Dupre","Fourcas Dupre 2019’s main themes are roundness and freshness. The juicy berries are accompanied by fluent acidity, making the round body even more refined and cultivated. cocoa-like tannins have both texture and strength, providing more longevity and nuances of layers on the finish.","2025-02-02T18:58:46.434765Z"
806,"2","black currant
spice","2025-02-02T18:59:01.225794Z",4605,"en",13.833,"2019 Chateau Fourcas Dupre","This is a structured wine with fine tannins that will allow it to age. Black currant fruits and spice come together in a concentrated bond. The wine needs plenty of time, wait to drink until 2025. Roger Voss","2025-02-02T18:59:01.225807Z"
807,"2","cassis
plum
cherry","2025-02-02T18:59:28.559991Z",4606,"en",26.532,"2019 Chateau Fourcas Dupre","This superb value wine is really showing well. The fresh, fleshy wine is packed with sweet, ripe cassis, bright, crisp plums and black cherries. Round, soft and polished, with lift and energy in the long finish, this is one of the best buys for Cabernet Sauvignon Left Bank Bordeaux . Drink from 2022-2034. 91 Points","2025-02-02T18:59:28.560005Z"
808,"2","ink
plum
cassis
liquorice
oak","2025-02-02T18:59:58.756268Z",4607,"en",26.647,"2019 Chateau Fourcas Dupre","Inky bright purple core and hue. Pure nose is showing dark plum, cassis, liquorice and mild oak. Good grip and ripeness, savoury dark fruit flavours with sage, liquorice and tobacco, well-tuned oak, a fresh backbone, rounded tannin and a generous finish.","2025-02-02T18:59:58.756291Z"
809,"2","Chocolate fudge, espresso, wet earth, flowers, cherry","2025-02-02T19:00:17.480322Z",4608,"en",17.54,"2019 Chateau Grand Ormeau","Chocolate fudge, espresso, wet earth, flowers and cherries make up the bouquet. On the palate the wine is lushly textured, ripe, sweet, earthy and spicy, with layers of dark plums and cherries along with hints of blue fruit. Produced from blending 74% Merlot with equal parts Cabernet Sauvignon and Cabernet Franc , scoring at the top of the range, this is really quite nice and filled with personality. Drink from 2023 - 2034. 92 Points","2025-02-02T19:00:17.480337Z"
810,"2","","2025-02-02T19:00:30.905969Z",4609,"ch",12.368,"2019 Chateau Grand Ormeau","The wine is fresh, succulent, and smooth. Ripe Merlot offers sweetness on the palate as well as velvety tannins. Once it attacks your palate, it can disappear immediately, making you so delighted like bathing in the spring wind. The layered toasted aroma and ingredients are pretty adorable. If the warmness can be balanced on the finish, it can be more remarkable.","2025-02-02T19:00:30.905985Z"
811,"2","pencil shave","2025-02-02T19:00:48.302532Z",4610,"ch",16.176,"2019 Chateau Grand-Puy Ducasse","The scorching and dry vintage of 2019 perfectly shows the terroir of Grand-Puy Ducasse. The spicy scent of Cabernet Sauvignon surrounds the pencil shave, creating a unique sense of rhythm. Rounded Merlot fully blends with velvety tannins, edging with a layer of a creamy, soft, and fine-grained palate in its progression, this is my favorite Grand-Puy Ducasse in recent years.","2025-02-02T19:00:48.302545Z"
812,"2","flower, red currant, cedar, olive, herb","2025-02-02T19:01:26.866661Z",4611,"en",37.574,"2019 Chateau Grand-Puy Ducasse","Flowers, red currants and cedar create the nose, while layers of soft, fresh, ripe, dusty red and black currants with touches of olives and savory herbs hit your palate. The tannins are ripe. There is good freshness, weight and the fruits express purity. The wine ends with a refined, polished, mildly dusty finish. Drink from 2025-2040. 94 Points","2025-02-02T19:01:26.866675Z"
813,"2","black currant
cedar","2025-02-02T19:03:19.108898Z",4615,"en",12.396,"2019 Chateau Haut-Bailly","Medium to deep ruby red colour. Aromas & flavours are of lovely fresh blackcurrants & fine cedar notes. Medium to full-bodied, with balanced alcohol & soft acidity. Tannins are fine & gripping with a milky smooth texture. A harmonious wine that lasts well. 6/11 DCAMW","2025-02-02T19:03:19.108921Z"
814,"2"," flower, tobacco leaf, currant, plum, espresso, smoke, herb","2025-02-02T19:03:55.677253Z",4616,"en",34.607,"2019 Chateau Haut-Bailly","Incredibly rich, lush, powerful, full-bodied and concentrated, as well as poised, balanced, and harmonious and fresh, the wine opens with an array of flowers, tobacco leaf, currants, black plums, espresso, smoke and herbs. Vibrant, seductive, long and complex, the wine is a beautiful expression of the vineyard with all of its complexities and nuances. It should drink a bit earlier than the 2015, 2016 and 2018. But it will still need time in the cellar. Drink from 2030-2060. 97 Points","2025-02-02T19:03:55.677271Z"
815,"2","oak","2025-02-02T19:04:06.636486Z",4617,"ch",9.702,"2019 Chateau L'Isle Fort Cuvee Precieuse","Due to the prolonged aging process in oak barrels (12-14 months of aging), the fruity aromas are obviously not fully developed. But if you focus on structure and depth, you will find that this wine has richer layers, and the tannins are very skilfully polished. Coupled with the high acidity of the 2019 vintage, I believe this wine will bloom after 5-8 years of bottle aging.","2025-02-02T19:04:06.636501Z"
816,"2","violet, blackberry, plum, spice, oak","2025-02-02T19:04:25.161755Z",4618,"en",16.686,"2019 Chateau L'Isle Fort Cuvee Precieuse","Dark garnet colour. Fragrant nose showing violet, blackberry, plum and mild spices with discreet oak notes. Harmoniuos palate, soft texture with a fresh backbone and layers of wild berries, mildly spicy with a long and smooth finish.","2025-02-02T19:04:25.161775Z"
817,"2","cassis
meaty","2025-02-02T19:09:34.947096Z",4619,"en",307.495,"2019 Chateau Lascombes","Deep, dark, virtually opaque ruby-red in color with purple hints at the rim. Cassis aromas are overlaid with meaty and milky touches. Meaty notes, possibly from the Petit Verdot dominate the mid-palate. The tannins are firm, a little drying & astringent. The wine is of mid weight with balanced to warming alcohol. Fresh acidity & ripe curranty fruit compliment drying cedar notes on the finish. 10/23 DCAMW","2025-02-02T19:09:34.947107Z"
818,"2","oak
cassis
cherry","2025-02-02T19:09:47.082312Z",4620,"en",11.28,"2019 Chateau Lascombes","A polished and modern expression with fine oak/butterscotch underling layers of dark, ample fruit - cassis and black cherry notes with finely sprinkled spices. Dense warm and concentrated palate with layers of black fruit with a long and muscular finish.","2025-02-02T19:09:47.082333Z"
819,"2","black cherry, plum, licorice, chocolate
 oak, smoke, black fruit, herbs, coffee bean","2025-02-02T19:10:16.097990Z",4621,"en",28.042,"2019 Chateau Lascombes","Dark in color, the wine is equally dark on the palate with its layers of black cherry, plum, licorice and chocolate. With a nose that starts off with oak, smoke, black fruit, herbs and coffee bean, the next step is the wine hitting your palate. Avoirdupois in nature, round, lush, opulent, chocolate-covered fruits, licorice and smoky oak in the finish stay with you. The oak seems to be dialed back and now you find more freshness and cleaner fruits, which I like a lot. Drink from 2024-2045. 93 Points","2025-02-02T19:10:16.098014Z"
820,"2","oak
waxberry
peony
amomum
anise","2025-02-02T19:10:59.448895Z",4622,"ch",42.279,"2019 Chateau Lascombes","A wine with a lot of tension, unlike En Primeur where it is shrouded by oaky notes, Lascombes 2019 is nothing short of a jubilant world of flowers and fruits after bottling. Ripe waxberries and delicate peonies are accompanied by amomum and anise, making it hard to resist. It is round and juicy on the opening of the palate, and it is particularly durable and robust on the finish. This wine will be even more luminous as the rich roasted aromas soften with age.","2025-02-02T19:10:59.448908Z"
821,"2","dark cocoa and licorice","2025-02-02T19:11:16.814297Z",4623,"en",13.934,"2019 Chateau Leroy-Beauval","Dense, with solid tannins, the wine has too much weight for its own good. It is unbalanced with extraction, dark cocoa and licorice flavors and a massive character. Drink from 2024. Roger Voss","2025-02-02T19:11:16.814323Z"
822,"2","dark red fruits, spice and espresso bean","2025-02-02T19:11:26.994409Z",4624,"en",9.177,"2019 Chateau Leroy-Beauval","Dark in color, the wine is rich, round, ripe and lush with layers of dark red fruits, spice and espresso bean on the nose, mid-palate and finish. This is a superb Bordeaux value wine. Drink from 2022-2034. 91 Points","2025-02-02T19:11:26.994422Z"
823,"2","truffle
blueberry 
black goji","2025-02-02T19:11:57.220771Z",4625,"ch",29.138,"2019 Chateau Leroy-Beauval","This wine’s “sweet and fragrant” personality will quickly awaken your taste buds. After only three years of aging, it has already exuded a rich truffle aroma, wrapped in the fruity fragrance of creamy blueberries and black goji berries, like rolling waves. The numerous soft tannins fill every inch of space, satisfying the entire palate. Such good-quality “Bordeaux Superieur” with such an affordable price, please give me a dozen!","2025-02-02T19:11:57.220786Z"
824,"2","Flower, licorice, cocoa and earthy note
black raspberry, plum and black cherry","2025-02-02T19:12:19.380868Z",4626,"en",20.657,"2019 Chateau Les Cruzelles","Flowers, licorice, cocoa and earthy notes, along with black raspberries, plums and black cherries come through easily on the nose. The medium-bodied palate is soft, silky, refined and fresh, with loads of layered sweet fruit on the backend. Drink from 2023-2037.","2025-02-02T19:12:19.380881Z"
825,"2","raspberry
oak","2025-02-02T19:12:41.328329Z",4627,"en",20.801,"2019 Chateau Les Cruzelles","This wine was made during the last year of winemaker and Chateau-owner Denis Durantou’s life. He is famous for the excellent wine he produced at Clos L’Eglise in Pomerol, but he also bought lesser known vineyards and upgraded the farming and winemaking to produce some world-class value in Lalande-de-Pomerol, here at Les Cruzelles as well as at Le Chanade. I understand that his daughters have taken over daily operations and winemaking duties. This is a blend of mostly Merlot with 20% Cabernet Franc which was aged in about 1/3 new oak. Intense black raspberry aromas subsume the oak at this point in time. I have had younger bottles closer to release where the plush fruit intensity might lull one into thinking that this was a plump, early drinking example showcasing the generosity of the 2019 vintage. With another year of bottle age this is more overt with its inherent structure. Its combination of dark, plush fruit and superb structure declare this an excellently balanced wine which is both accessible now and which should age well for decades.---- Andrew Holod","2025-02-02T19:12:41.328341Z"
826,"2","chocolate","2025-02-02T19:13:01.819511Z",4628,"ch",19.632,"2019 Chateau Les Cruzelles","Ripeness and sweetness on the nose catch my attention instantly. It feels like countless fruits dancing on my nose. Its compact structure and dense tannins embrace my palate tightly, haunting me around with the velvety texture of dark chocolates and a fragrance of violet. How can it be described as Lalande-de-Pomerol? It is exactly a Pomerol from a renowned Chateau with gravels and clay soils.","2025-02-02T19:13:01.819527Z"
827,"2","prune
plum","2025-02-02T19:13:12.129134Z",4629,"ch",9.119,"2019 Chateau Les Ormes-Sorbet","The aroma is delicate, offering crisp prunes and ripe black plums. The graphite spreads on the palate, coupled with velvet tannins towards the finish. A good quality Medoc Cru Bourgeois.","2025-02-02T19:13:12.129147Z"
828,"2","black currant, herb, spice, wet earth","2025-02-02T19:13:38.654249Z",4630,"en",25.522,"2019 Chateau Les Ormes-Sorbet","Much better with age, now, you find a wealth of red and black currants, leafy herbs, peppery spices, and wet earth, with a forward approach, allowing this wine to be enjoyed with pleasure today. Drink from 2023-2032.","2025-02-02T19:13:38.654263Z"
829,"2","cassis
blackberry
earth
red currant
cranberry","2025-02-02T19:14:17.305188Z",4631,"en",37.339,"2019 Chateau Lynch-Moussas","2019 is a powerful, concentrated, tannic, backward, crisp, chewy, almost austere, classic Pauillac. Once past the tannic backdrop, you find a big, juicy blast of peppery, tobacco-stained cassis and blackberries. Long, structured and firm, with a savory edge to the spicy, earthy, red currant and cranberry finish, it is going to need cellaring before being fun to taste . The special label trumpets the Casteja family owning the property for 100 years. Drink from 2028-2050. 93 Points","2025-02-02T19:14:17.305211Z"
830,"2","blackcurrant and blackberry
cinnamon and clove","2025-02-02T19:14:37.504180Z",4632,"ch",17.564,"2019 Chateau Lynch-Moussas","Intense flavors of ripe blackcurrant and blackberry intertwine with delicate aroma of cinnamon and clove, leaving no gap for other flavors. It tastes round and full. One can feel mysterious power in the opulent body of it. I am extremely fond of the powder-like character of tannins on the finish, which allows the length shows the unique quality of Pauillac to the utmost.","2025-02-02T19:14:37.504203Z"
831,"2","berry
cassis
mocha
oak","2025-02-02T19:15:04.554829Z",4633,"en",25.807,"2019 Chateau Montlabert","Rather deep garnet colour. Pure nose offering some earthy notes, wild berries, cassis, mocha and mild oak. The palate shows good density and freshness with a youthful but ripe texture, grainy tannin, digest dark fruit flavours and a fine length.","2025-02-02T19:15:04.554842Z"
832,"2","graphite
metallic","2025-02-02T19:15:26.507665Z",4634,"ch",20.915,"2019 Chateau Montlabert","After talking with the technical team, I found out that the 2019 is the first vintage made in Chateau Montlabert’s new cellar. This explains why I noticed much more precision in the details during my tasting. This wine features softer tannins and a concentration that exceeds expectations for wines from sandy clay soils, giving it an unprecedented sense of ease and confidence. It not only has the classic soft fruit aromas and sweetness, but it also finishes with an unusual graphite metallic note. In my opinion, the 2019 vintage is a standout moment for Chateau Montlabert and a significant milestone as it steps into the realm of fine wine family.","2025-02-02T19:15:26.507688Z"
833,"2","flower, cherry, plum and cocoa","2025-02-02T19:15:46.027719Z",4635,"en",18.504,"2019 Chateau Montlabert","Flowers, cherries, plums and a touch of cocoa hit all the right notes in the nose. Medium-bodied, silky, fresh, vibrant and fruity, with a soft, polished texture to the finish. This should be enjoyable on release. The wine was made from blending 80% Merlot and 20% Cabernet Franc . Drink from 2022-2036.. 91 Points","2025-02-02T19:15:46.027736Z"
834,"2","chocolate
plum, spice, smoke
earth and truffle","2025-02-02T19:17:22.680657Z",4636,"en",20.666,"2019 Chateau Montviel","Loaded with chocolate covered plums, spice, smoke. earth and truffle, the wine is soft, polished, fresh, medium-bodied, elegant and rich. The earthy, fruit-packed, dark chocolate accented finish seals the deal. Give it a year or two in the bottle and it should be even better. This is the best vintage of Montviel I have ever tasted. Drink from 2023-2032.","2025-02-02T19:17:22.680681Z"
835,"2","","2025-02-02T19:17:48.842307Z",4637,"ch",25.047,"2019 Chateau Montviel","Montiel 2019 is an aromatic and gentle type of Pomerol that you can gulp without any difficulty. Because of its gravel and sandy soils, the wine is rather a fruit-driven wine than a structural one. Its palate is succulent and juicy, coupled with flowing tannins on the finish","2025-02-02T19:17:48.842320Z"
836,"2","violet","2025-02-02T19:18:16.146165Z",4638,"ch",26.087,"2019 Chateau Moulin Saint-Georges","The most prominent character of Moulin Saint-Georges 2019 is to integrate the conservative of clay and limestone soil into a hot vintage’s Merlot. The purely clear nose releases a gentle scent of violet with a reserved yet classical personality. Despite a large number of tannins, its texture is still refined and creamy, and the body is still filled with balance and elegance.","2025-02-02T19:18:16.146189Z"
837,"2","","2025-02-02T19:18:26.935927Z",4639,"en",9.702,"2019 Chateau Moulin Saint-Georges","This small vineyard of old vines is dominated by Merlot. Its ripe black fruits and dark texture comes from concentration and the wood aging. The wine has a fine juicy character to balance the structure. Drink from 2026 Roger Voss","2025-02-02T19:18:26.935953Z"
838,"2","dark fruit, blackberry, plum and black cherry","2025-02-02T19:18:54.884090Z",4640,"en",26.962,"2019 Chateau Pavie-Decesse","Inky in color, the wine is rich, dense, lush, and shows a liqueur-influenced nose. The sensation of the fruits here is intense. The layers of intensely ripe, dark fruits, blackberries, plums, and black cherries come in waves. There is flesh and and flash, with length that provides a long, fruit-packed finish. drink from 2027-2050. 94 Points","2025-02-02T19:18:54.884104Z"
839,"2","black fruit
mineral","2025-02-02T19:19:17.765686Z",4641,"en",21.719,"2019 Chateau Pavie-Decesse","A dense wine, coming from a small vineyard just above Château Pavie, has powerful tannins and weight. Its structure and concentrated black fruits are rich, spicy with a strongly mineral texture. The wine will age well. Drink from 2026. Roger Voss","2025-02-02T19:19:17.765710Z"
840,"2","blueberry, waxberry, fruit tea","2025-02-02T19:19:42.712063Z",4642,"ch",23.835,"2019 Chateau Pavie-Decesse","The aroma is slightly restrained but very precise. After swirling the glass, it slowly emits the unique aroma of crisp blueberry, waxberry and scents of fruit tea (a part of the whole bunch fermentation). The entry of the palate brings a little shyness with it, and then it transforms like Transformers does. The gripping minerality and powerful tannins build a grand structure; the power is too strong to not be overwhelmed. For this wine, the best way to enjoy it is to let it sleep silently in the cellar for 20 years. After the tempering of time, it will surely surprise our taste buds again.","2025-02-02T19:19:42.712084Z"
841,"2"," jujube candy, pure lemongrass","2025-02-02T19:20:03.153419Z",4643,"ch",19.513,"2019 Chateau Prieure-Lichine","The aromas of delicate jujube candy, pure lemongrass, and the distinct spicy notes make this comforting wine more adorable. The opening is elegant and soft, with a fine-grained texture and fresh acidity. The tense tannins are quite powerful on the finish, and I didn’t expect this seemingly elegant and delicate wine to be able to burst out so much energy.","2025-02-02T19:20:03.153432Z"
842,"2","red fruit
plum","2025-02-02T19:20:19.530051Z",4644,"en",15.405,"2019 Chateau Prieure-Lichine","Deep, dark, ruby-red color is almost opaque. Aromas are of red soft-fruits & fresh red-plum. The palate shows fresh acidity that lifts the vibrant, elegant, lively red-plum, redcurrant & cranberry fruit. The wine is of mid-weight & the alcohol is well in balance. The very fine tannic structure is velvety smooth. There is a lovely long, fresh, elegant red-fruit finish. 10/23 DCAMW","2025-02-02T19:20:19.530073Z"
843,"2","cassis
cherry
oak
flower
tobacco","2025-02-02T20:25:23.179761Z",4645,"en",3902.333,"2019 Chateau Prieure-Lichine","Pure and floral with stony notes, violet, inky dark fruit, cassis and fine tobacco. The palate´s got a dense structure, with fine polish and grain, cassis and black cherry notes, mild oak finely integrated, balanced, elegant and very good length.","2025-02-02T20:25:23.179774Z"
844,"2","red fruits, flowers, espresso, licorice and cocoa","2025-02-02T20:25:49.859173Z",4646,"en",23.537,"2019 Chateau Prieure-Lichine","Medium-bodied, soft, supple and polished, the wine opens with a mix of ripe, red fruits, flowers, espresso, licorice and a hint of cocoa. Round, ripe, polished and fresh, the finish loads you up with its layers of sweet, fresh, polished, lively, elegant, sensuously-textured fruits. This will age quite nicely. Drink from 2027-2050. 94 Points","2025-02-02T20:25:49.859197Z"
845,"2","raspberry, redcurrant, red plum
cinnamon, cedar","2025-02-02T20:33:02.238691Z",4647,"en",401.943,"2019 Chateau Rauzan-Segla","Medium to deep, dark ruby-red in color. The aromas display a juicy, open red fruit aroma. Fresh raspberry, redcurrant & red plum fruit on the palate has touches of leafiness. The wine is mid-weight with a with a mouthwatering combination of fine tannins fresh acidity. Coffee notes overlay the fruit on the mid-palate. The warming alcohol is balanced by plumy fruit. The enduring finish has a vivid violet perfume & well-integrated sweet cinnamon & cedar spices. 10/23 DCAMW","2025-02-02T20:33:02.238701Z"
846,"2","flower, tobacco, espresso bean, violet, rose, red fruit","2025-02-02T20:33:29.853931Z",4648,"en",26.168,"2019 Chateau Rauzan-Segla","Silky, seductive and sensuous, the nose, with its blend of flowers, tobacco leaf, espresso bean, violets, roses and red pit fruits is already quite showy. Medium/full-bodied, fresh, vibrant, clean and pure, the fruit offers length, depth and complexity. But it will need a bit of time to fully express its essence. If you have a bit of patience, it will be worth the wait. Drink from 2030-2060. 97 Points","2025-02-02T20:33:29.853944Z"
847,"2","violet
cumin
fennel","2025-02-02T20:34:03.965845Z",4649,"ch",32.922,"2019 Chateau Rauzan-Segla","Rauzan-Segla 2019 is a sublime and gorgeous top-quality Margaux. The aromas are arresting and elegant, just one sniff seems to lead you in a floral world covered with violet. The palate is fresh and juicy, soft and refined, with the scent of cumin and fennel lingering on your taste buds, accompanied by creamy and fine-grained tannins, which is like a furry Persian carpet emitting the fragrance of oriental spices. Absolutely a noble and sublime feast for tasting.","2025-02-02T20:34:03.965868Z"
848,"2","flower","2025-02-02T20:34:20.502891Z",4650,"ch",15.193,"2019 Chateau Rochebelle","A fresh and elegant wine that delights people very well. The floral scent is particularly prominent, feeling like a basket of roses turned over in a cup. With its creamy, delicate tannins and compact finish, this wine is worth trying for lovers of the style of natural purity.","2025-02-02T20:34:20.502904Z"
849,"2","blackberry, mulberry, milk","2025-02-02T20:34:41.084711Z",4651,"ch",19.539,"2019 Chateau Saint-Georges Cote Pavie","Just a sniff is good enough to blow my mind. The scent of rose essence is so enticing, leaving people hanging on every sip. The entry of the palate is precise, delicate and bouncy, with a pure blackberry, mulberry and milk-like creamy taste. The tannins are abundant, but its texture is as velvet as cashmere; when it flows on the taste buds, it seems that you could hear the sound of rattling. Such a luscious and elegant wine is a salute to the terroir of Saint-Emilion.","2025-02-02T20:34:41.084728Z"
850,"2","flower, licorice, espresso bean, black cherry and plum","2025-02-02T20:35:05.922937Z",4652,"en",22.301,"2019 Chateau Saint-Georges Cote Pavie","Much better in the bottle than it was from the barrel, the wine pops with nuances of flowers, licorice, espresso bean, black cherry and black plum. Rich, round, soft, and polished, the finish is loaded with silky textured fruits with a nice touch of salty-minerality on the finish. Drink from 2023-2034. 91 Points","2025-02-02T20:35:05.922949Z"
851,"2","dark fruit
tobacco
oak","2025-02-02T20:35:33.871473Z",4653,"en",26.648,"2019 Chateau Saint-Georges Cote Pavie","Floral and perfumed with chalky notes, darker fruit, violet tobacco leaf and fine oak. Good density and harmony with a fresh backbone, an abundance of really grainy tannin, layers of ripe dark fruit and a long vigorous finish.","2025-02-02T20:35:33.871501Z"
852,"2","candy
blackberry
blueberry
ginger","2025-02-02T20:39:40.631540Z",4654,"ch",34.65,"2019 Chateau Tour St Joseph","The nose is as rich as a sweet Candy, giving off dried blackberries, crushed blueberries and a slice of honeyed ginger. The mouth is supple and plump; the mellow taste emerges from the inside out with soft tannins and a juicy texture.","2025-02-02T20:39:40.631553Z"
853,"2","red fruit
herbal spice
tobacco
oak","2025-02-02T20:40:12.663314Z",4655,"en",30.84,"2019 Chateau Tour St Joseph","Dark ruby red colour with a purple hue. Pure nose with ripe red fruit, herbal spices, tobacco and discreet oak. Medium bodied with high extract, youthful and rather firm at present but fine length and structure. Should age well drink from 2023.","2025-02-02T20:40:12.663328Z"
854,"2","blueberry
cherry","2025-02-02T20:40:31.660720Z",4656,"ch",17.747,"2019 Chateau de Ferrand","The genial aroma is filled with succulent ripe fruit aromas, while the melodious blueberry fragrance and sweet cream cherry are particularly solid with the help of a compact mineral notes. The softness on the palate is like fresh milk flowing through the taste buds, showing me a pleasant and elegant personality characteristic, exuding “sense of natural” from the inside out.","2025-02-02T20:40:31.660742Z"
855,"2","flower
mint
espresso
coco
red fruit","2025-02-02T20:41:00.813305Z",4657,"en",28.316,"2019 Chateau de Ferrand","Showing much better in the bottle than it did from the barrel, the nose, with its display flowers, mint, espresso, coco and red fruits gets you ready for all the silky-textured, sweet, soft, polished, refined fruits with a touch of chocolate on the palate and in the finish. You can enjoy this on release or age it a few years before opening a bottle. de Ferrand has been kicking up the quality here over the past few years, which is nice to see. Drink from 2022-2035. 91 Points","2025-02-02T20:41:00.813318Z"
856,"2","blackberry, plum and blueberry
licorice and cinnamon
","2025-02-02T20:41:27.736090Z",4658,"ch",25.909,"2019 Chateau de Malleret","The aromas are pretty intense, it can be seen that the maturity of their grapes is exceptional. The scents of blackberry, plum and blueberry jam become more enticing through the decoration of licorice and cinnamon. The powdery tannins are rich and robust, but thanks to the juicy and translucent mouth feeling, the entire body maintains balanced until the end.","2025-02-02T20:41:27.736113Z"
857,"2","black fruit","2025-02-02T20:41:47.144419Z",4659,"en",18.434,"2019 Chateau de Malleret","In the southern Haut-Médoc, this 133-acre estate devoted to horse riding has produced a rich wine that has both density and impressive black fruits. With concentration and a core of tannins, the wine has great potential. Drink from 2026. Roger Voss","2025-02-02T20:41:47.144431Z"
